event_id,idx,japones,es_final,estado
92091900,6,",%2F準備ができるまで　%1F待ってるよ。",Esperaré hasta que estéis listos.,oficial
92092000,0,ﾜ%1F次は　ついに%3F決勝戦か…。\n%3F世宇子…　%2F影山との%2F試合…　\nそして　%1F小さいころからの%1F夢\fフットボールフロンティア\n%4F全国大会での%2F優勝…！\fもうすぐ…　もうすぐ\n%1F手が%1F届くかもしれないんだ！,"Solo queda la final...\nEl Zeus... El enfrentamiento\ncontra Ray Dark...\f¡Mi sueño desde que era pequeño,\nganar el torneo Fútbol Frontier,\nestá más cerca que nunca!",oficial
92092000,1,",%2F円堂くん　\nやはり　ここだったか。","Conque estabas aquí, Mark...",oficial
92092000,2,",%2F鬼瓦さん？　\nどうかしたんですか。",¿Gregory? ¿Sucede algo?,oficial
92092000,3,Pちょっと%1F集まってくれるか。\n…キミたちに\n%1F話したいことがあるんだ。,¿Podéis venir todos un momento?\nTengo algo que deciros...,oficial
92100500,0,監督！\nどうして　ここに？,¡Entrenador!\n¿Por qué estás aquí?,oficial
92100500,1,dこのさわぎ…\nどうやら　影山のしわざだな。\fヤツら　この町の水に\n何かをまぜやがったようだ…。,Todo este alboroto tiene que ser\ncosa de Ray Dark. A saber qué le\nha echado al agua de la ciudad...,oficial
92100500,2,h水…？\nそうか　それなら一度に町全体を\n洗脳できるかもしれない！\fでも監督…　どうしてそのことを？,"¿Al agua? ¡Es verdad! ¡Planea\ncontrolar las mentes de los\nhabitantes de Inazuma!\fYa habías llegado a esa\nconclusión, ¿verdad?",oficial
92100500,3,Lこれでも食べ物を\nあつかってるんだぜ。\nそんなことはすぐにわかるさ。,"Aquí donde me ves, tengo un\nrestaurante de fideos.\fDe manipulación de comidas y\nbebidas entiendo un rato.",oficial
92100500,4,dそれよりも　おまえに\n伝えねばならんことがある。\fボウズ…\nおまえは今から　鉄塔へ行くんだ！,"Dejando eso a un lado, tienes\nuna conversación pendiente.\fTienes que ir a la torre, chaval.",oficial
92100500,5,Dえ？　鉄塔へ？\nでも　それより今は\n理事長をさがさないと…。,¿Eh? ¿A la torre?\nLo que tengo que hacer es\nencontrar al Sr. Raimon...,oficial
92100500,6,4その総一郎が\n鉄塔でおまえを待っているんだよ！,¡Por eso lo digo! ¡Sonny\nte espera en la torre!,oficial
92100500,7,Dええ？\nどうして？　理事長はまだ\nケガが直っていないんじゃ…。,¿Eh? ¿Pero no está el Sr. Raimon\ncurándose aún de sus heridas?,oficial
92100500,8,\それだけ大事な話があるってことだ。\fこの状況だからこそ\nおまえに伝えねばならん話がな！,"Pues sí, para que veas lo\nimportante que es eso que\ntiene que decirte.\f¡Dadas las circunstancias, se ha\nvisto en la necesidad de tener\nque hablar contigo de algo serio!",oficial
92100500,9,@大事な話…。\n…わかりました！\nオレ　鉄塔へ行ってみます！,"Algo serio...\n¡Vale, entendido!\nVoy a la torre.",oficial
92100500,10,Hああ　急ぐんだ…。\nこの様子じゃ\nあそこも安全とは言えんからな！,"Sí, date prisa... No es que\nese sea el lugar más seguro del\nmundo, y menos ahora.",oficial
92100500,11,恬搦亦ｷ…　そんなに無理してまで\nオレたちに何を伝えようと\nしてるんだ？\fとにかく　鉄塔へ急ごう！\n木野！　危険だから\nおまえは部室にもどっていてくれ！,"Sr. Raimon... ¿Tan importante es\neso que tiene que decirme, que\npone en peligro su propia salud?\f¡Bueno, a la torre se ha dicho!\nSilvia, tú regresa al club, que\nesto puede ser peligroso para ti.",oficial
92100500,12,",う　うん！\n気をつけてね　円堂くん！","Va... vale...\nLleva mucho cuidado, Mark.",oficial
92100500,13,鉄塔に行ってみよう！,¡Ve a la torre!,oficial
92100500,14,�お父さまが　鉄塔に？\nそこまでして　円堂くんに\nいったい何の話をするつもり…？\fまったくムチャなんだから…！\nこれは　たしかめてみる必要が\nありそうね…。,"¿Papá está en la torre? ¿Tan\nimportante es eso que tiene que\ndecirle, que ha de jugarse el tipo?",oficial
92100500,15,8あれ？　夏未さん…？\nいったいどこへ行くんだろう？,¿Eh? ¿Nelly?\n¿Adónde irá?...,oficial
92100500,16,�水…　神さま…　てんばつ…！\fこのウワサ話…　もうちょっと\n調べてみる必要がありそうね！\nわたしのウデの見せどころだわ！,Agua... Dioses... Castigo celestial.\nCreo que vale la pena investigar\ntodo esto más a fondo.\f¡Hora de demostrar lo que\nvalgo como periodista!,oficial
92100700,0,Tボウズ…　気づいたか？\n今朝からこの町の水に\nみょうなモンがまじってやがるぜ！,"¿Te has dado cuenta, chaval?\nAlguien ha echado algo raro a\nlas aguas de la ciudad esta mañana.",oficial
92100700,1,8ええっ？　ほんとうですか？\nそれが　洗脳の原因？,¿Eh? ¿De verdad? ¿Por eso\nparece que a todos les\nhubieran lavado el cerebro?,oficial
92100700,2,垂ｽしかに病院の人も　水しか\nのんでないって言っていたな…。\f…ということは！　この町で\n水を飲んだ人全員が\n洗脳されちまったってことか？,Los pacientes del hospital solo\nhabían bebido agua...\f¡Menuda faena! Todos los de la\nciudad que beban van a acabar\ncon la cabeza hecha un lío...,oficial
92100700,3,dああ　これでも食いもんを\nあつかってんだ。　まちがいねえ。\n影山のヤツ　ひでえことをしやがる。,"Sí, aquí donde me ves, tengo un\nrestaurante de fideos. Sé por\ndonde van los tiros.\fRay Dark está montando un follón\nde tres pares de narices.",oficial
92100700,4,|しかも　理事長が病院から\nいなくなっちゃったんです！\nどこか　こころあたりはないですか？\fこのままじゃ　キケンで…。,"Además, el Sr. Raimon ha\ndesaparecido del hospital.\f¿Tienes idea de dónde puede\nhaber ido? Corre un serio\npeligro...",oficial
92100700,5,Tなんだと？　総一郎のヤツ\nこんな時に…。\nまったくテマをかけさせやがって…。,¿Cómo? ¿Por qué Sonny iría a\nesfumarse en un momento así?...\nQué manera de darnos trabajo...,oficial
92100700,6,4おっと…　電話だ。\nちょっとシツレイするぞ。,"Vaya, el teléfono.\nDiscúlpame un segundo.",oficial
92100700,7,$理事長…　いったいどこに…。,Sr. Raimon...\n¿Dónde estará?...,oficial
92100700,8,l総一郎か！？\fバカヤロウ　しんぱいかけやがって！\n今　どこにいるんだ！？\fなんだと？　あいつらを…。,¿Sonny? ¿Estás mal de la cabeza?\n¡Nos tenías preocupados!\f¿Dónde estás? ¿Cómo?\n¿Qué dices que pasa\ncon esos tíos?...,oficial
92100700,9,$うむ…　ううむ…　そうか…。,Sí... Ya veo... Vale.,oficial
92100700,10,(わかった…　そう伝えておこう…。,Entendido. Ahora se lo digo.,oficial
92100700,11,8理事長　みつかったんですね？\nいったい　どこに…？,¿Has encontrado al Sr. Raimon?\n¿Sabes dónde está?...,oficial
92100700,12,Hボウズ…　今からオレをつれて\nここを脱出しろ！　大いそぎでな…。,"Chaval, ¡tenemos que largarnos\nde aquí a toda prisa!",oficial
92100700,13,8ええ？　どういうことです？\n理事長のいばしょは…？,¿Eh? ¿Qué ha pasado?\n¿Sabes dónde está el Sr. Raimon?,oficial
92100700,14,Lオレをつれて　グラウンドへ向かえ！\nそこですべてを　おしえてやる…！,¡Llévame al campo de fútbol!\nAhí te lo contaré todo.,oficial
92100700,15,Lわ　わかりました…！\nそれじゃ　とりあえず\nグラウンドへむかいます！,"Vale, ¡entendido!...\nVamos hacia el campo.",oficial
92100700,16,@ああ　ゆだんするなよ！\nしれんはもう　はじまっているんだ！,¡Ve con mil ojos!\n¡La prueba ya\nha comenzado!,oficial
92100700,17,<しれんだって…？\nいったい　どういうことなんですか？,¿Prueba?...\n¿De qué hablas?,oficial
92100700,18,Xどうやらすべては　グラウンドに\nもどってからってことらしいな！\n行こうぜ　円堂！,"Parece que no dirá nada hasta que\nlleguemos al campo. ¡Vamos, Mark!",oficial
92100700,19,$雷門中のグラウンドに行こう！,¡Ve al campo del Raimon!,oficial
92101000,0,�%2F明日はいよいよ%3F世宇子との%2F決戦だ…！\n%2F今日が%2F最後の%2F練習になる…！\f%2F限界まで%2F練習しまくって\n%2F準備が%1F整ったら　%2F部室にもどろう！,"¡Mañana jugamos la final contra\nel Zeus! ¡Hoy será nuestro\núltimo día de entrenamiento!\f¡Vamos a esforzarnos hasta que no\npodamos más! Cuando estéis listos,\nos veo en la caseta del club.",oficial
92101000,1,部室に行こう！,¡Ve a la caseta del club!,oficial
92101200,0,ｬついに%3F決勝戦の%1F日だ。\n%1F待ってろよ　%3F世宇子%1F中！\nそして　%2F影山%2F総帥…！\fいよいよ%2F最後の%2F決戦だ！\n%1F駅から　ゼウススタジアムに\n%2F出発するぞ！,"Por fin ha llegado el día de la\ngran final. ¡Más te vale estar\npreparado, Zeus!\f¡Y lo mismo va por ti, Ray Dark!\f¡Vamos a la estación para tomar\nel tren que nos llevará al estadio\nde la final!",oficial
92101200,1,(駅からゼウススタジアムに出発だ！,¡Ve a la estación para ir a la final!,oficial
92101370,0,(１%1F度　%1F町にもどろうかな…。,Quizás valga la pena\nvolver a la ciudad...,oficial
92101370,1,Xそう　これが%2F最後の%2F決戦なんだ。\nしっかり%2F準備してから\n%1F行かないとな！,"Sí, es la final... Hay que estar\nmás preparados que nunca.",oficial
92101370,2,(%1F戻っている%2F場合じゃないな。,No es momento de regresar.,oficial
92101400,0,`…。\fここがゼウススタジアムか…？\fなんだか　しずまりかえって\n%1F人の%2F気配がないな…。,i...j\n¿Este es el estadio del Zeus?\fNo se oye ni a una mosca...\n¿Es que no hay nadie?,oficial
92101400,1,d%3F決勝戦の%2F会場って\nこんなものなのか…？\fとにかく　グラウンドまで\n%1F行ってみよう…！,"¿Este es el escenario de\nla gran final? Bueno, tiremos\npara el campo de momento...",oficial
92101400,2,",決勝会場のグラウンドにいってみよう！",¡Ve al campo donde se juega la final!,oficial
92101550,0,�%2F歓声が%1F聞こえる…。\fここがフットボールフロンティア\n%3F決勝戦の%2F舞台…！\fみんなこっちに%2F移動して\n%1F外には%1F誰もいなかったのか！,Puedo oír el ruido del público...\f¡Eso debe de ser el estadio de la\nfinal del Fútbol Frontier!\f¡Sin duda todos están preparados ya!\n¡No hay un alma ahí fuera!,oficial
92101550,1,",それにしても　%1F広い%2F建物だな…。",¡Pedazo de estadio!,oficial
92101550,2,Pよーし…。\nそれじゃ　ひかえ%1F室をさがして\n%3F決勝戦の%2F準備をしよう！,Vamos a buscar los vestuarios\ny preparémonos.,oficial
92101550,3,ひかえ室をさがそう。,¡Encuentra los vestuarios!,oficial
92101570,0,|ここがお%1F前たちのひかえ%1F室だ…。\f%2F準備ができたのなら\nこの%1F中で　おとなしく\nさばきの%1F時を%1F待つのだな。,Este es vuestro vestuario.\fEsperad dentro sin armar jaleo\nhasta que os llegue la hora\ndel juicio. ¿Vais a entrar o no?,oficial
92101570,1,dふん　われら%3F世宇子の%1F力に\nおそれをなしたか…。\f%1F用がないなら　%1F立ち%1F去るがいい！,"¡Bah! Supongo que no conoceréis\nnuestra temible reputación...\fSi no tenéis un buen motivo para\nestar aquí, ¡será mejor que\nos vayáis en el acto!",oficial
92101700,0,Dいくぞ！　世宇子！　影山総統！\nこれが　命がけの最終決戦だ！,"¡Adelante! Zeus, Dark...\n¡Esta será la batalla\ndefinitiva!",oficial
92102100,0,(ここが%3F世宇子のひかえ%1F室ね…。,Esto debe de ser el vestuario\ndel Zeus...,oficial
92102100,1,あら？,"¡Oh, no!",oficial
92102100,2,どうしたんですか？,¿Qué pasa?,oficial
92102100,3,",%1F鍵が　かかっているみたいだわ…。",Parece que está cerrado con llave.,oficial
92102100,4,hそれって　%1F逆に\nなんだか　あやしいですね…。\fいかにもヒミツが\nかくされている%1F感じがします！,¿No os parece muy raro? Si dentro\nno debería haber más que duchas y\nbanquillos...\f¡Algo me dice que ahí ocultan algo!,oficial
92102100,5,8どこか　%1F他の%2F場所に\n%1F鍵があるのかしら…？,Vaya... ¿Dónde estará la llave?,oficial
92102100,6,Pわからないけれど…\nもうちょっと　この%1F辺りを\nさがしてみましょうか…。,No lo sé. Habrá que empezar\na buscar por aquí.,oficial
92102100,7,ひかえ室の鍵をさがそう！,¡Encuentra la llave del vestuario!,oficial
92102500,0,(ここが　%2F影山の%2F部屋なのね…。,Esta debe de ser la sala de Dark.,oficial
92102500,1,$す　すごい%2F部屋ですね…。,"Vaya... Impresiona, ¿no?",oficial
92102500,2,$%1F鍵は　どこにあるのかな…？,¿Y dónde está la llave?,oficial
92102500,3,P…！\fこれは…。\f%1F手に%1F入れたわよ…！\nこれが　ひかえ%1F室の%1F鍵ね。,¡Ah!\fCreo que...\f¡La tengo!\n¡Tiene que ser esta!,oficial
92102500,4,狽竄閧ﾜしたね！\n…でも　これから　どうしましょう？\fひかえ%1F室で%1F神のアクアを\n%1F見つけたとしても　%2F鬼瓦さんとは\nはぐれちゃったし…！,"¡Bien! ¿Pero ahora qué hacemos?\fAunque consigamos el néctar,\nahora Smith no está en la mejor\nsituación para ayudarnos.",oficial
92102500,5,そうね…。,Eso parece...,oficial
92102500,6,ﾀそれは%1F後で%1F考えればいいわ！\nとにかく%1F今は%1F神のアクアを\n%1F見つけるのが%1F先よ。\fこの%1F鍵で%3F世宇子のひかえ%1F室に\nしのびこんでしまえば\n%1F後はきっと　なんとかなるはずよ！,"Ya pensaremos en ello.\n¡Antes hay que conseguir\nese néctar!\fSi logramos colarnos en su\nvestuario con esta llave, luego\nya veremos lo que hacemos.",oficial
92102500,7,Xううっ　%2F夏未さん！\nダイタンすぎますっ！\nわたしのドキドキは%2F頂点ですよっ！,¡Nelly! ¡Qué valiente eres!\n¡A mí es que se me sale\nel corazón del pecho!,oficial
92102500,8,<…%1F待っててね　%2F円堂くん。\nもうすぐ　きっと…！,"Aguanta, Mark... Esto no nos\nllevará mucho más...",oficial
92102500,9,Tそれじゃ　%1F急ぎましょう！\nぐずぐずしてたら\nまた　%1F見つかっちゃいますよ！,¡Rápido! ¡Nos acabarán encontrando\nsi nos quedamos aquí!,oficial
92102500,10,ｰそうね…　いっこくも%1F早く\n%1F神のアクアを%1F見つけないと…。\fそれにしても　%1F神のアクアというのは\nわたしたちが%1F思っていたより\nはるかに%2F危険な%1F薬なのね…。,¡No hay tiempo que perder! ¡Hay que\nencontrar el néctar!\fAunque me temo que sea algo\nmucho más peligroso que\nlo que nos imaginábamos.,oficial
92102500,11,8う　うん…。\n%3F大丈夫なのかな…　%2F円堂くん…！,Cierto. ¡Espero que Mark esté bien!,oficial
92102500,12,0そうね…。\nとにかく　%1F急ぎましょう…！,Yo también. ¡Démonos prisa!,oficial
92102800,0,(それじゃ…\n%1F鍵をあけるわよ。,Bueno...\nVamos a abrir la puerta.,oficial
92102800,1,Lドキドキしますね…。\f%1F神のアクアって　どんなもの\nなんでしょう…？,¡Pero qué nervios!\f¿Cómo será ese néctar?,oficial
92102800,2,lどうします？　ものすごく\n%2F気持ちのワル〜い%1F生き%1F物が%1F入った\nブキミな%1F水だったりしたら…。,¿Qué hacemos si es un brebaje\nasqueroso lleno de bichos\nvivitos y coleando...?,oficial
92102800,3,4ちょ　ちょっと　やめてよ！\nきみの%1F悪い…。,¡¿Pero qué dices?!\n¡Me estás revolviendo las tripas\ncon esas burradas que sueltas!,oficial
92102800,4,Tあれ？\nどうしたんです　%2F夏未さん？\nいきなり　こわがりになっちゃって…。,"¿Qué pasa, Nelly?\nHasta ahora eras muy valiente.",oficial
92102800,5,Lう　うるさいわね！\nさっきまでは　%2F緊張して\n%2F夢中だったから…。,¡Déjame en paz!\n¡Estaba nerviosa y no era\nconsciente de lo que hacíamos!...,oficial
92102800,6,p…ふふっ　そうですよね…。\fまったく　%2F円堂くんったら\nわたしたちに　こんなムリさせて\nくれちゃって…。,"Ja, ja... Pues sí.\f¿Y cómo nos ha metido Mark a todas\nen este fregado? ¡Estamos locas!",oficial
92102800,7,�まったくよ…。\nどうして　わたしがこんなこと\nしなくちゃいけないの…！\f%2F試合が%1F終わったら　%1F思いっきり\nもんくを%1F言ってやるんだから…！,Yo qué sé... ¡¿Pero qué rayos\nestoy haciendo aquí?!\f¡Se va a enterar cuando termine\nde jugar ese partido!,oficial
92102800,8,ふふっ…！,"¡Ja, ja!",oficial
92102800,9,ええ！　そうしましょ！,Sí... ¡Yo también le diré\ncuatro cosas!,oficial
92102800,10,",さあ！　それじゃ\n%1F鍵をあけるわよ！","Bueno, ¿abrimos esta puerta?",oficial
92103300,0,Xたのんだぞ…　%2F円堂くん…！\f%2F影山を%1F止められるのは\nもう　キミたち…\f…。,"¡Cuento contigo, Mark!\f¡Ahora sois los únicos que podéis\ndetener a Dark!\fi...j",oficial
92103300,1,0キミたち…\nイナズマイレブンだけなのだ…！,Vosotros sois...\n¡el Inazuma Eleven!,oficial
93911001,0,�よう　%2F円堂。　\n%2F今度は%2F全国%2F優勝のチームと%2F試合だって？\fまったく　おまえのまわりは\nいつも%1F大さわぎだな。,"Hola, Mark. Esta vez toca jugar\ncontra el campeón nacional, ¿eh?\f¡La de alboroto que está causando\nel partido!",oficial
93911001,1,ｼ…どうせ　%2F部員もたりないんだろ？\nそういうことなら\nオレ　サッカー%1F部に%1F入ってもいいぜ。\f%3F新入生もしっかりしてるし\n%2F陸上%1F部は　あいつらに\nまかせても%3F大丈夫だろう。,"Parece que te faltan jugadores,\n¿no? Jugaré contigo, pues.\fLos atletas nuevos del equipo de\natletismo lo están haciendo bien.\n¡Dejaré el club en sus manos!",oficial
93911001,2,Hホントか？\nサンキュー%2F風丸！\nおまえがいてくれれば%3F百人力だ！,"¿De verdad? ¡Gracias, Nathan!\n¡Contigo todo será mucho\nmás sencillo!",oficial
93911001,3,ｴ%1F気にするなよ。\nオレがしたいから　そうするだけさ。\n\fお%1F前とのサッカーは\nけっこう%1F楽しかったしな。\fサッカーの%2F世界も　%2F最高のスピードで\nかけぬけてみせるぜ！,"No te preocupes, lo hago porque\nme apetece jugar al fútbol.\fEra bastante divertido... ¡Toca\nvolver a atravesar los campos\na la velocidad del rayo!",oficial
93911001,4,0%2F風丸　%3F一郎太　が%2F仲間になった。,Nathan Swift se ha unido al equipo.,oficial
93911001,5,$部員を集めよう！　あと４人だ！,¡Busca jugadores! ¡Te quedan 4!,oficial
93911001,6,$部員を集めよう！　あと３人だ！,¡Busca jugadores! ¡Te quedan 3!,oficial
93911001,7,$部員を集めよう！　あと２人だ！,¡Busca jugadores! ¡Te quedan 2!,oficial
93911001,8,�あと%2F１人か。\fさっきのメガネのやつ…。\n%1F今ならひきうけてくれるかな。\nもう１%1F度　%1F話を%1F聞きにいってみよう。,Ya solo me queda encontrar\na un jugador.\fEse tal Willy... Seguro que ahora\nacepta jugar con nosotros. Iré\na preguntarle otra vez.,oficial
93911001,9,(メガネくんのところに行ってみよう！,¡Ve adonde está Willy Glass!,oficial
93911002,0,Dサッカーね。\nそういえばそれはまだ\nやったことがなかったな。,"¿Fútbol? Ahora que lo dices,\nnunca he jugado...",oficial
93911002,1,l%1F他のスポーツにはあきちゃったし\n%1F今なら%2F入部してもいいよ。\nいつまで%1F続くかわからないけど…。,"Te advierto que suelo cansarme\nrápido de todos los deportes. Aun así,\n¿quieres que me una a tu equipo?",oficial
93911002,2,ｬじゃ　よろしくね。\nボクは%2F器用だから　ひととおりなんでも\nこなせるとは%1F思うよ。\fただ　あんまり%2F退屈させないでよね。\nボクってあきっぽい%2F性格みたいだから。,"Bueno, encantado. Que sepas que\nsoy muy habilidoso y que todo\nse me queda muy rápido.\fDe todas formas, no dejes que\nme aburra mucho. Tiendo a cansarme\nenseguida de todo.",oficial
93911002,3,",%2F松野　%2F空介　が%2F仲間になった。",Maxwell Carson se ha unido al equipo.,oficial
93911002,4,$部員を集めよう！　あと４人だ！,¡Busca jugadores! ¡Te quedan 4!,oficial
93911002,5,$部員を集めよう！　あと３人だ！,¡Busca jugadores! ¡Te quedan 3!,oficial
93911002,6,$部員を集めよう！　あと２人だ！,¡Busca jugadores! ¡Te quedan 2!,oficial
93911002,7,�あと%2F１人か。\fさっきのメガネのやつ…。\n%1F今ならひきうけてくれるかな。\nもう１%1F度　%1F話を%1F聞きにいってみよう。,Ya solo me queda encontrar\na un jugador.\fEse tal Willy... Seguro que ahora\nacepta jugar con nosotros. Iré\na preguntarle otra vez.,oficial
93911002,8,(メガネくんのところに行ってみよう！,¡Ve adonde está Willy Glass!,oficial
93911002,9,<そっか。\n%1F気が%1F向いたら　また%1F声をかけてよ。,"Ah, vale. Si quieres volver\na hablar conmigo del tema,\nno te cortes.",oficial
93911003,0,激Tッカーか。\nすごい%2F選手には\n%2F有名になってる%1F人も%1F多いよな。\fおれも　サッカーをすれば\nもう%1F少し%3F存在感が%1F出るのかな,"¿Fútbol? Muchos buenos jugadores\nconsiguen hacerse muy\nfamosos...\fSi juego al fútbol, a lo mejor\nmás gente cae en la cuenta de\nque existo...",oficial
93911003,1,�よし　いい%2F機会だしサッカー%1F部に\n%1F入ることにするよ。\fオレは%2F気配を%1F消すのが%2F得意なんだ。\nそのあたりを%2F意識してつかってくれよ。,"Bien, es una oportunidad tan buena\nque no puedo pasarla por alto.\fSoy experto en disimular mi\npresencia... Tenlo en cuenta para\ncuando quieras hacerme jugar.",oficial
93911003,2,",%2F影野　%1F仁　が%2F仲間になった。",Jim Wraith se ha unido al equipo.,oficial
93911003,3,$部員を集めよう！　あと４人だ！,¡Busca jugadores! ¡Te quedan 4!,oficial
93911003,4,$部員を集めよう！　あと３人だ！,¡Busca jugadores! ¡Te quedan 3!,oficial
93911003,5,$部員を集めよう！　あと２人だ！,¡Busca jugadores! ¡Te quedan 2!,oficial
93911003,6,�あと%2F１人か。\fさっきのメガネのやつ…。\n%1F今ならひきうけてくれるかな。\nもう１%1F度　%1F話を%1F聞きにいってみよう。,Ya solo me queda encontrar\na un jugador.\fEse tal Willy... Seguro que ahora\nacepta jugar con nosotros. Iré\na preguntarle otra vez.,oficial
93911003,7,(メガネくんのところに行ってみよう！,¡Ve adonde está Willy Glass!,oficial
93911003,8,Hそういうものか。\nま　%1F人にはそれぞれ%2F限界が\nあるもんな…。,"Ah... Bueno, cada uno tiene\nsus propios límites...",oficial
93911004,0,<キミたち　%1F今ごろ%2F部員を\n%1F集めだしたんだって？,"Habéis empezado a reclutar\njugadores para vuestro club, ¿no?",oficial
93911004,1,<ああ。　おまえもどうだ？\nいっしょにサッカーやろうぜ！,Sí. ¿Te apetece jugar al fútbol\ncon nosotros?,oficial
93911004,2,рｦえ〜　おことわりだよ。\nそんなカッコ%1F悪いこと…。\fああ　でも%2F最後の%2F１人として\n%2F入部っていうのなら　いいかもね。,"¿Eh? Me temo que no.\nEs tan vulgar...\fAunque... si fuera el último\njugador que necesitas, puede\nque cambiase de opinión.",oficial
93911004,3,ｸ「メガネのヒーローが\n　%2F弱小サッカー%1F部を%1F救った！！」なんて\nなんだか　カッコいいじゃないか。\fその%1F時はついでに　エースナンバーも\nボクがもらってやるよ！\nあっはっは。,"¿No sería glorioso escuchar\nhGlass es el héroe que ha salvado\na los chicos del club de fútbolh?\fCuando llegue el momento, dame\nla camiseta con el dorsal\nestrella. ¡Ja, ja, ja!",oficial
93911004,4,ｸおや？\n%2F仲間を３%1F人%1F連れてるってことは\nボクが%2F最後の%2F１人ってワケ？\fそんなに　ボクの%1F力が%2F必要なの？\n%1F全く　しょうがないなぁ。\fでも%2F条件があるんだよね。,"¿Uh? Si vienes con tres... Eso\nsignifica que yo soy el último\nque necesitas, ¿cierto?\f¿Tanta falta te hago? En fin,\nsi no hay más remedio... Pero\ntengo una condición.",oficial
93911004,5,dボクにエースナンバーの\n１０%1F番をくれるっていうなら　\n%2F本気で%1F考えてあげてもいいよ。,"Si pudiera lucir el número\n10 a la espalda, estaría\ndispuesto a aceptar la oferta.",oficial
93911004,6,�ホント？\nそこまでされちゃ%2F仕方ないね。\n%2F入部してあげよう。\f…%2F練習？\nそんなのエースには%2F必要ないだろ。\nそれじゃ　これからよろしくたのむよ。,"¿Sí? Con tantas facilidades\nno puedo rechazar tu oferta...\nVale, jugaré en tu equipo.\f¿Entrenar? Los ases no necesitan\nentrenarse... Venga, muchos\nánimos, chicos.",oficial
93911004,7,(メガネくん　が%2F仲間になった。,William Glass se ha unido al equipo.,oficial
93911004,8,Tこれで　なんとか１１%1F人\n%1F集まったぞ！\f%2F部室にいるみんなに%2F報告だ！,¡Ya tenemos 11 jugadores!\nVamos a la caseta a avisar\na los chicos.,oficial
93911004,9,ｬおっと。\nだれが%2F部員になったのか\nバインダーに　%2F記録しなきゃな！\fついでに　%2F部員になったヤツ%2F以外で\nいっしょにサッカーをした%2F相手も\n%2F記録しておこう！,¡Ah!... ¡También hay que\nregistrar a los nuevos\njugadores en el álbum!,oficial
93911004,10,l【バインダー】はコマンドメニューの\n『じょうほう』から　いつでも\n%1F見ることができるんだったよな。,Puedes mirar el hlbumh siempre\nque quieras desde el apartado\nhDatosh del menú de comandos.,oficial
93911004,11,サッカー部室へ向かおう！,¡Ve a la caseta del club!,oficial
93911004,12,Hちぇっ　なんだい。　%2F弱小のクセに\nプライドだけは%1F高いんだな。,"Pche, no sé de qué vas. Demasiado\norgullo tienes para ser miembro\nde un equipo tan malo.",oficial
97000010,0,ｨそ　それは！？\fわたしのクツと　サングラス！\nキミが%1F見つけてくれたのか！\fありがとう！\nわたしもキミとともに%1F戦おう！\nわたしのキック%1F力はすごいんだぞ！,¡%s se te ha unido!,oficial
97000010,1,%s\nが仲間になった！,"¡Son... son...!\f¡Mis zapatos y mis gafas de sol!\n¡¿Cómo los has encontrado?!\f¡Gracias! ¡A partir de ahora\nlucharé contigo! ¡Ya verás,\nmis tiros te dejarán alucinado!",oficial
97000010,2,Xわたしはずっとさがしものを\nしているのだが…。\nまさかキミ…　%1F持ってないよな？,"Llevo mucho tiempo buscando\nunas cosas... No las tendrás\ntú por casualidad, ¿no?",oficial
